E,J,e/f,State,v,Lambda,Sigma,L
47621.612831,5.5,e,2,6,0,-0.5,8.001
49209.351759,5.5,e,2,7,0,-0.5,8.001
50425.852157,5.5,e,2,8,0,-0.5,8.001
36103.521493,6.5,e,2,1,0,0.5,8.001
38861.343374,6.5,e,2,2,0,0.5,8.001
41418.024374,6.5,e,2,3,0,0.5,8.001
43765.224598,6.5,e,2,4,0,0.5,8.001
45887.952796,6.5,e,2,5,0,0.5,8.001
47760.64587,6.5,e,2,6,0,0.5,8.001
49326.82044,6.5,e,2,7,0,0.5,8.001
50521.913754,6.5,e,2,8,0,0.5,8.001
36325.054796,6.5,f,2,1,0,-0.5,8.001
39071.147138,6.5,f,2,2,0,-0.5,8.001
41615.75775,6.5,f,2,3,0,-0.5,8.001
43950.099316,6.5,f,2,4,0,-0.5,8.001
46054.279737,6.5,f,2,5,0,-0.5,8.001
47915.061795,6.5,f,2,6,0,-0.5,8.001
49457.847792,6.5,f,2,7,0,-0.5,8.001
50631.38455,6.5,f,2,8,0,-0.5,8.001
36578.847705,7.5,f,2,1,0,0.5,8.001
39311.464536,7.5,f,2,2,0,0.5,8.001
41842.206803,7.5,f,2,3,0,0.5,8.001
44161.53699,7.5,f,2,4,0,0.5,8.001
46255.91393,7.5,f,2,5,0,0.5,8.001
48091.586074,7.5,f,2,6,0,0.5,8.001
49618.199848,7.5,f,2,7,0,0.5,8.001
50754.610154,7.5,f,2,8,0,0.5,8.001
36326.635544,7.5,e,2,1,0,-0.5,8.001
39072.660033,7.5,e,2,2,0,-0.5,8.001
41617.193727,7.5,e,2,3,0,-0.5,8.001
43951.796351,7.5,e,2,4,0,-0.5,8.001
46051.716127,7.5,e,2,5,0,-0.5,8.001
47916.201415,7.5,e,2,6,0,-0.5,8.001
49460.39078,7.5,e,2,7,0,-0.5,8.001
50632.223676,7.5,e,2,8,0,-0.5,8.001
36580.633916,8.5,e,2,1,0,0.5,8.001
39313.173861,8.5,e,2,2,0,0.5,8.001
41843.828105,8.5,e,2,3,0,0.5,8.001
44163.616365,8.5,e,2,4,0,0.5,8.001
46257.271084,8.5,e,2,5,0,0.5,8.001
48092.649948,8.5,e,2,6,0,0.5,8.001
49619.323062,8.5,e,2,7,0,0.5,8.001
50755.488869,8.5,e,2,8,0,0.5,8.001
36863.140584,8.5,f,2,1,0,-0.5,8.001
39580.592408,8.5,f,2,2,0,-0.5,8.001
42095.615176,8.5,f,2,3,0,-0.5,8.001
44399.880982,8.5,f,2,4,0,-0.5,8.001
46472.904637,8.5,f,2,5,0,-0.5,8.001
48291.002106,8.5,f,2,6,0,-0.5,8.001
49789.296916,8.5,f,2,7,0,-0.5,8.001
50889.83235,8.5,f,2,8,0,-0.5,8.001
37177.500953,9.5,f,2,1,0,0.5,8.001
39878.098305,9.5,f,2,2,0,0.5,8.001
42375.688938,9.5,f,2,3,0,0.5,8.001
44651.989528,9.5,f,2,4,0,0.5,8.001
44661.416905,9.5,f,2,5,0,0.5,8.001
46716.703649,9.5,f,2,6,0,0.5,8.001
48508.155032,9.5,f,2,7,0,0.5,8.001
49972.720665,9.5,f,2,8,0,0.5,8.001
36865.130278,9.5,e,2,1,0,-0.5,8.001
39582.496045,9.5,e,2,2,0,-0.5,8.001
42097.488696,9.5,e,2,3,0,-0.5,8.001
44401.247319,9.5,e,2,4,0,-0.5,8.001
46471.715279,9.5,e,2,5,0,-0.5,8.001
48292.323929,9.5,e,2,6,0,-0.5,8.001
49790.558086,9.5,e,2,7,0,-0.5,8.001
50891.491158,9.5,e,2,8,0,-0.5,8.001
37179.691918,10.5,e,2,1,0,0.5,8.001
39880.194607,10.5,e,2,2,0,0.5,8.001
42377.471151,10.5,e,2,3,0,0.5,8.001
44663.436879,10.5,e,2,4,0,0.5,8.001
46718.332124,10.5,e,2,5,0,0.5,8.001
48509.634063,10.5,e,2,6,0,0.5,8.001
49973.944584,10.5,e,2,7,0,0.5,8.001
49986.809708,10.5,e,2,8,0,0.5,8.001
37521.450574,10.5,f,2,1,0,-0.5,8.001
40203.491747,10.5,f,2,2,0,-0.5,8.001
42681.969658,10.5,f,2,3,0,-0.5,8.001
44946.769677,10.5,f,2,4,0,-0.5,8.001
46971.172753,10.5,f,2,5,0,-0.5,8.001
46979.446828,10.5,f,2,6,0,-0.5,8.001
48746.897383,10.5,f,2,7,0,-0.5,8.001
50181.20477,10.5,f,2,8,0,-0.5,8.001
37894.466087,11.5,f,2,1,0,0.5,8.001
40556.253924,11.5,f,2,2,0,0.5,8.001
43013.749007,11.5,f,2,3,0,0.5,8.001
45256.875712,11.5,f,2,4,0,0.5,8.001
47264.62455,11.5,f,2,5,0,0.5,8.001
49000.775343,11.5,f,2,6,0,0.5,8.001
50397.950695,11.5,f,2,7,0,0.5,8.001
37523.840376,11.5,e,2,1,0,-0.5,8.001
40205.777847,11.5,e,2,2,0,-0.5,8.001
42684.12089,11.5,e,2,3,0,-0.5,8.001
44948.847541,11.5,e,2,4,0,-0.5,8.001
46969.404422,11.5,e,2,5,0,-0.5,8.001
46983.832031,11.5,e,2,6,0,-0.5,8.001
48747.832554,11.5,e,2,7,0,-0.5,8.001
50182.653213,11.5,e,2,8,0,-0.5,8.001
37897.052064,12.5,e,2,1,0,0.5,8.001
40558.725939,12.5,e,2,2,0,0.5,8.001
43016.063767,12.5,e,2,3,0,0.5,8.001
45258.859157,12.5,e,2,4,0,0.5,8.001
47266.629181,12.5,e,2,5,0,0.5,8.001
49002.50682,12.5,e,2,6,0,0.5,8.001
50399.477597,12.5,e,2,7,0,0.5,8.001
38295.979686,12.5,f,2,1,0,-0.5,8.001
40935.803834,12.5,f,2,2,0,-0.5,8.001
43370.556816,12.5,f,2,3,0,-0.5,8.001
45589.476128,12.5,f,2,4,0,-0.5,8.001
47554.207154,12.5,f,2,5,0,-0.5,8.001
47574.391229,12.5,f,2,6,0,-0.5,8.001
49274.773193,12.5,f,2,7,0,-0.5,8.001
35911.715402,13.5,f,2,0,0,0.5,8.001
38725.379787,13.5,f,2,1,0,0.5,8.001
41341.523619,13.5,f,2,2,0,0.5,8.001
43751.694432,13.5,f,2,3,0,0.5,8.001
45942.150337,13.5,f,2,4,0,0.5,8.001
47894.145248,13.5,f,2,5,0,0.5,8.001
49563.028487,13.5,f,2,6,0,0.5,8.001
50869.929713,13.5,f,2,7,0,0.5,8.001
38298.758951,13.5,e,2,1,0,-0.5,8.001
40938.460349,13.5,e,2,2,0,-0.5,8.001
43373.064045,13.5,e,2,3,0,-0.5,8.001
45591.795003,13.5,e,2,4,0,-0.5,8.001
47575.08553,13.5,e,2,5,0,-0.5,8.001
49276.033743,13.5,e,2,6,0,-0.5,8.001
50632.005761,13.5,e,2,7,0,-0.5,8.001
35914.812586,14.5,e,2,0,0,0.5,8.001
38728.349229,14.5,e,2,1,0,0.5,8.001
41344.359173,14.5,e,2,2,0,0.5,8.001
43754.36548,14.5,e,2,3,0,0.5,8.001
45943.500792,14.5,e,2,4,0,0.5,8.001
47895.047014,14.5,e,2,5,0,0.5,8.001
49564.913963,14.5,e,2,6,0,0.5,8.001
50871.639531,14.5,e,2,7,0,0.5,8.001
36393.246942,14.5,f,2,0,0,-0.5,8.001
39182.011698,14.5,f,2,1,0,-0.5,8.001
41772.748558,14.5,f,2,2,0,-0.5,8.001
44156.464967,14.5,f,2,3,0,-0.5,8.001
46319.931844,14.5,f,2,4,0,-0.5,8.001
48240.339289,14.5,f,2,5,0,-0.5,8.001
49867.680267,14.5,f,2,6,0,-0.5,8.001
51119.642578,14.5,f,2,7,0,-0.5,8.001
36902.960614,15.5,f,2,0,0,0.5,8.001
39665.178254,15.5,f,2,1,0,0.5,8.001
42228.769952,15.5,f,2,2,0,0.5,8.001
44584.125474,15.5,f,2,3,0,0.5,8.001
46715.198294,15.5,f,2,4,0,0.5,8.001
48605.925854,15.5,f,2,5,0,0.5,8.001
50186.281245,15.5,f,2,6,0,0.5,8.001
36396.539439,15.5,e,2,0,0,-0.5,8.001
39185.167982,15.5,e,2,1,0,-0.5,8.001
41775.765277,15.5,e,2,2,0,-0.5,8.001
44159.296029,15.5,e,2,3,0,-0.5,8.001
46321.959009,15.5,e,2,4,0,-0.5,8.001
48242.699653,15.5,e,2,5,0,-0.5,8.001
49869.937333,15.5,e,2,6,0,-0.5,8.001
51121.678958,15.5,e,2,7,0,-0.5,8.001
36906.444841,16.5,e,2,0,0,0.5,8.001
39668.517824,16.5,e,2,1,0,0.5,8.001
42231.957378,16.5,e,2,2,0,0.5,8.001
44587.085212,16.5,e,2,3,0,0.5,8.001
46719.919516,16.5,e,2,4,0,0.5,8.001
48607.171887,16.5,e,2,5,0,0.5,8.001
50188.902618,16.5,e,2,6,0,0.5,8.001
37440.119462,16.5,f,2,0,0,-0.5,8.001
40174.140602,16.5,f,2,1,0,-0.5,8.001
42708.818002,16.5,f,2,2,0,-0.5,8.001
45034.02232,16.5,f,2,3,0,-0.5,8.001
47134.307647,16.5,f,2,4,0,-0.5,8.001
48978.884704,16.5,f,2,5,0,-0.5,8.001
50517.292392,16.5,f,2,6,0,-0.5,8.001
38003.947059,17.5,f,2,0,0,0.5,8.001
40708.117762,17.5,f,2,1,0,0.5,8.001
43212.10902,17.5,f,2,2,0,0.5,8.001
45505.18017,17.5,f,2,3,0,0.5,8.001
47570.55762,17.5,f,2,4,0,0.5,8.001
49376.542022,17.5,f,2,5,0,0.5,8.001
50857.182873,17.5,f,2,6,0,0.5,8.001
37443.79163,17.5,e,2,0,0,-0.5,8.001
40177.659545,17.5,e,2,1,0,-0.5,8.001
42712.146362,17.5,e,2,2,0,-0.5,8.001
45036.983391,17.5,e,2,3,0,-0.5,8.001
47137.314853,17.5,e,2,4,0,-0.5,8.001
48982.379013,17.5,e,2,5,0,-0.5,8.001
50519.824386,17.5,e,2,6,0,-0.5,8.001
38007.803174,18.5,e,2,0,0,0.5,8.001
40711.812323,18.5,e,2,1,0,0.5,8.001
43215.642439,18.5,e,2,2,0,0.5,8.001
45508.733976,18.5,e,2,3,0,0.5,8.001
47573.613361,18.5,e,2,4,0,0.5,8.001
49378.985723,18.5,e,2,5,0,0.5,8.001
50859.358565,18.5,e,2,6,0,0.5,8.001
38593.628417,18.5,f,2,0,0,-0.5,8.001
41266.288983,18.5,f,2,1,0,-0.5,8.001
43737.80822,18.5,f,2,2,0,-0.5,8.001
45996.501028,18.5,f,2,3,0,-0.5,8.001
48024.268046,18.5,f,2,4,0,-0.5,8.001
49786.842685,18.5,f,2,5,0,-0.5,8.001
51209.01919,18.5,f,2,6,0,-0.5,8.001
39208.310854,19.5,f,2,0,0,0.5,8.001
41847.792495,19.5,f,2,1,0,0.5,8.001
44284.992494,19.5,f,2,2,0,0.5,8.001
46507.210301,19.5,f,2,3,0,0.5,8.001
48495.697135,19.5,f,2,4,0,0.5,8.001
50209.299789,19.5,f,2,5,0,0.5,8.001
38597.664284,19.5,e,2,0,0,-0.5,8.001
41270.154813,19.5,e,2,1,0,-0.5,8.001
43741.491308,19.5,e,2,2,0,-0.5,8.001
46000.093379,19.5,e,2,3,0,-0.5,8.001
48027.909705,19.5,e,2,4,0,-0.5,8.001
49789.628993,19.5,e,2,5,0,-0.5,8.001
51211.437196,19.5,e,2,6,0,-0.5,8.001
39212.522084,20.5,e,2,0,0,0.5,8.001
41851.824786,20.5,e,2,1,0,0.5,8.001
44288.845913,20.5,e,2,2,0,0.5,8.001
46510.996029,20.5,e,2,3,0,0.5,8.001
48498.887539,20.5,e,2,4,0,0.5,8.001
50211.563084,20.5,e,2,5,0,0.5,8.001
39847.104814,20.5,f,2,0,0,-0.5,8.001
42451.724485,20.5,f,2,1,0,-0.5,8.001
44852.532137,20.5,f,2,2,0,-0.5,8.001
44852.945343,20.5,f,2,3,0,-0.5,8.001
47036.799198,20.5,f,2,4,0,-0.5,8.001
48982.427199,20.5,f,2,5,0,-0.5,8.001
40509.084599,21.5,f,2,0,0,0.5,8.001
43077.143457,21.5,f,2,1,0,0.5,8.001
45440.126327,21.5,f,2,2,0,0.5,8.001
47583.564288,21.5,f,2,3,0,0.5,8.001
49483.559146,21.5,f,2,4,0,0.5,8.001
51083.33092,21.5,f,2,5,0,0.5,8.001
39851.486823,21.5,e,2,0,0,-0.5,8.001
42455.919326,21.5,e,2,1,0,-0.5,8.001
44856.747987,21.5,e,2,2,0,-0.5,8.001
47040.487398,21.5,e,2,3,0,-0.5,8.001
48985.586708,21.5,e,2,4,0,-0.5,8.001
50646.667275,21.5,e,2,5,0,-0.5,8.001
40513.632614,22.5,e,2,0,0,0.5,8.001
43081.495836,22.5,e,2,1,0,0.5,8.001
45444.339856,22.5,e,2,2,0,0.5,8.001
47587.628378,22.5,e,2,3,0,0.5,8.001
49486.590156,22.5,e,2,4,0,0.5,8.001
51083.73947,22.5,e,2,5,0,0.5,8.001
41193.288996,22.5,f,2,0,0,-0.5,8.001
43723.064077,22.5,f,2,1,0,-0.5,8.001
46045.814582,22.5,f,2,2,0,-0.5,8.001
48142.293063,22.5,f,2,3,0,-0.5,8.001
48148.999775,22.5,f,2,4,0,-0.5,8.001
41898.721768,23.5,f,2,0,0,0.5,8.001
44388.464208,23.5,f,2,1,0,0.5,8.001
46669.187123,23.5,f,2,2,0,0.5,8.001
48723.163585,23.5,f,2,3,0,0.5,8.001
50523.716577,23.5,f,2,4,0,0.5,8.001
41197.998055,23.5,e,2,0,0,-0.5,8.001
43727.567687,23.5,e,2,1,0,-0.5,8.001
46050.03005,23.5,e,2,2,0,-0.5,8.001
48143.491324,23.5,e,2,3,0,-0.5,8.001
48151.749657,23.5,e,2,4,0,-0.5,8.001
41903.586724,24.5,e,2,0,0,0.5,8.001
44393.112722,24.5,e,2,1,0,0.5,8.001
46673.574719,24.5,e,2,2,0,0.5,8.001
48727.96034,24.5,e,2,3,0,0.5,8.001
50525.608088,24.5,e,2,4,0,0.5,8.001
42624.351966,24.5,f,2,0,0,-0.5,8.001
45072.267,24.5,f,2,1,0,-0.5,8.001
47308.792043,24.5,f,2,2,0,-0.5,8.001
49315.166745,24.5,f,2,3,0,-0.5,8.001
51045.865632,24.5,f,2,4,0,-0.5,8.001
43369.114012,25.5,f,2,0,0,0.5,8.001
45773.364305,25.5,f,2,1,0,0.5,8.001
47963.487535,25.5,f,2,2,0,0.5,8.001
49918.023746,25.5,f,2,3,0,0.5,8.001
42629.367483,25.5,e,2,0,0,-0.5,8.001
45077.059497,25.5,e,2,1,0,-0.5,8.001
47313.376331,25.5,e,2,2,0,-0.5,8.001
49319.349422,25.5,e,2,3,0,-0.5,8.001
51050.72897,25.5,e,2,4,0,-0.5,8.001
43374.274552,26.5,e,2,0,0,0.5,8.001
45778.276985,26.5,e,2,1,0,0.5,8.001
47968.072389,26.5,e,2,2,0,0.5,8.001
49922.413472,26.5,e,2,3,0,0.5,8.001
44131.907237,26.5,f,2,0,0,-0.5,8.001
46490.610867,26.5,f,2,1,0,-0.5,8.001
48632.072895,26.5,f,2,2,0,-0.5,8.001
50532.41342,26.5,f,2,3,0,-0.5,8.001
44911.593346,27.5,f,2,0,0,0.5,8.001
47222.766625,27.5,f,2,1,0,0.5,8.001
49312.816681,27.5,f,2,2,0,0.5,8.001
51147.25851,27.5,f,2,3,0,0.5,8.001
44137.207585,27.5,e,2,0,0,-0.5,8.001
46495.661138,27.5,e,2,1,0,-0.5,8.001
48636.96293,27.5,e,2,2,0,-0.5,8.001
50535.796421,27.5,e,2,3,0,-0.5,8.001
44917.030394,28.5,e,2,0,0,0.5,8.001
47227.947981,28.5,e,2,1,0,0.5,8.001
49317.63691,28.5,e,2,2,0,0.5,8.001
51145.815838,28.5,e,2,3,0,0.5,8.001
45707.009359,28.5,f,2,0,0,-0.5,8.001
47968.594562,28.5,f,2,1,0,-0.5,8.001
50005.098638,28.5,f,2,2,0,-0.5,8.001
46516.935567,29.5,f,2,0,0,0.5,8.001
48726.742927,29.5,f,2,1,0,0.5,8.001
50706.19003,29.5,f,2,2,0,0.5,8.001
45712.569623,29.5,e,2,0,0,-0.5,8.001
47973.870588,29.5,e,2,1,0,-0.5,8.001
50009.95706,29.5,e,2,2,0,-0.5,8.001
46522.616949,30.5,e,2,0,0,0.5,8.001
48732.158159,30.5,e,2,1,0,0.5,8.001
50711.302806,30.5,e,2,2,0,0.5,8.001
47340.124966,30.5,f,2,0,0,-0.5,8.001
49495.915307,30.5,f,2,1,0,-0.5,8.001
51414.834684,30.5,f,2,2,0,-0.5,8.001
48175.28226,31.5,f,2,0,0,0.5,8.001
50274.056942,31.5,f,2,1,0,0.5,8.001
47345.920891,31.5,e,2,0,0,-0.5,8.001
49501.458998,31.5,e,2,1,0,-0.5,8.001
51419.681452,31.5,e,2,2,0,-0.5,8.001
48181.186195,32.5,e,2,0,0,0.5,8.001
50278.52563,32.5,e,2,1,0,0.5,8.001
49021.068552,32.5,f,2,0,0,-0.5,8.001
51061.027117,32.5,f,2,1,0,-0.5,8.001
49876.087252,33.5,f,2,0,0,0.5,8.001
49027.072892,33.5,e,2,0,0,-0.5,8.001
51066.751408,33.5,e,2,1,0,-0.5,8.001
49882.187047,34.5,e,2,0,0,0.5,8.001
50738.875679,34.5,f,2,0,0,-0.5,8.001
50745.053708,35.5,e,2,0,0,-0.5,8.001
38222.286636,0.5,e,2,2,0,0.5,8.002
40815.395872,0.5,e,2,3,0,0.5,8.002
43201.039174,0.5,e,2,4,0,0.5,8.002
45365.044162,0.5,e,2,5,0,0.5,8.002
47284.531376,0.5,e,2,6,0,0.5,8.002
48911.395653,0.5,e,2,7,0,0.5,8.002
50179.453378,0.5,e,2,8,0,0.5,8.002
51011.117502,0.5,e,2,9,0,0.5,8.002
38252.648662,0.5,f,2,2,0,-0.5,8.002
40844.031219,0.5,f,2,3,0,-0.5,8.002
43227.789115,0.5,f,2,4,0,-0.5,8.002
45389.812124,0.5,f,2,5,0,-0.5,8.002
47306.990252,0.5,f,2,6,0,-0.5,8.002
48930.596965,0.5,f,2,7,0,-0.5,8.002
50195.989424,0.5,f,2,8,0,-0.5,8.002
51022.949663,0.5,f,2,9,0,-0.5,8.002
38313.629598,1.5,f,2,2,0,0.5,8.002
40901.549406,1.5,f,2,3,0,0.5,8.002
43281.601319,1.5,f,2,4,0,0.5,8.002
45439.529989,1.5,f,2,5,0,0.5,8.002
47352.199572,1.5,f,2,6,0,0.5,8.002
48970.118796,1.5,f,2,7,0,0.5,8.002
50229.063367,1.5,f,2,8,0,0.5,8.002
51046.572208,1.5,f,2,9,0,0.5,8.002
38252.954432,1.5,e,2,2,0,-0.5,8.002
40844.322087,1.5,e,2,3,0,-0.5,8.002
43228.050227,1.5,e,2,4,0,-0.5,8.002
45390.065642,1.5,e,2,5,0,-0.5,8.002
47307.198495,1.5,e,2,6,0,-0.5,8.002
48930.722308,1.5,e,2,7,0,-0.5,8.002
50196.168413,1.5,e,2,8,0,-0.5,8.002
51023.083348,1.5,e,2,9,0,-0.5,8.002
38314.138823,2.5,e,2,2,0,0.5,8.002
40902.035074,2.5,e,2,3,0,0.5,8.002
43282.052261,2.5,e,2,4,0,0.5,8.002
45439.963315,2.5,e,2,5,0,0.5,8.002
47352.566429,2.5,e,2,6,0,0.5,8.002
48970.434383,2.5,e,2,7,0,0.5,8.002
50229.207788,2.5,e,2,8,0,0.5,8.002
51046.792999,2.5,e,2,9,0,0.5,8.002
35621.897734,2.5,f,2,1,0,-0.5,8.002
38405.029705,2.5,f,2,2,0,-0.5,8.002
40987.752747,2.5,f,2,3,0,-0.5,8.002
43362.265385,2.5,f,2,4,0,-0.5,8.002
45512.495113,2.5,f,2,5,0,-0.5,8.002
47420.058422,2.5,f,2,6,0,-0.5,8.002
49029.869795,2.5,f,2,7,0,-0.5,8.002
50278.739588,2.5,f,2,8,0,-0.5,8.002
51081.57922,2.5,f,2,9,0,-0.5,8.002
35750.301684,3.5,f,2,1,0,0.5,8.002
38526.701127,3.5,f,2,2,0,0.5,8.002
41102.613777,3.5,f,2,3,0,0.5,8.002
43469.923562,3.5,f,2,4,0,0.5,8.002
45609.70903,3.5,f,2,5,0,0.5,8.002
47510.29152,3.5,f,2,6,0,0.5,8.002
49109.390109,3.5,f,2,7,0,0.5,8.002
50344.183509,3.5,f,2,8,0,0.5,8.002
51127.406038,3.5,f,2,9,0,0.5,8.002
35622.641436,3.5,e,2,1,0,-0.5,8.002
38405.741638,3.5,e,2,2,0,-0.5,8.002
40988.429053,3.5,e,2,3,0,-0.5,8.002
43362.908619,3.5,e,2,4,0,-0.5,8.002
45514.330911,3.5,e,2,5,0,-0.5,8.002
47420.584958,3.5,e,2,6,0,-0.5,8.002
49030.351324,3.5,e,2,7,0,-0.5,8.002
50279.148956,3.5,e,2,8,0,-0.5,8.002
51081.884016,3.5,e,2,9,0,-0.5,8.002
35751.256462,4.5,e,2,1,0,0.5,8.002
38527.615263,4.5,e,2,2,0,0.5,8.002
41103.433169,4.5,e,2,3,0,0.5,8.002
43470.66111,4.5,e,2,4,0,0.5,8.002
45608.271136,4.5,e,2,5,0,0.5,8.002
47510.955981,4.5,e,2,6,0,0.5,8.002
49110.049944,4.5,e,2,7,0,0.5,8.002
50344.723776,4.5,e,2,8,0,0.5,8.002
51127.790278,4.5,e,2,9,0,0.5,8.002
35910.466355,4.5,f,2,1,0,-0.5,8.002
38678.448948,4.5,f,2,2,0,-0.5,8.002
41245.601237,4.5,f,2,3,0,-0.5,8.002
43604.130021,4.5,f,2,4,0,-0.5,8.002
45739.554765,4.5,f,2,5,0,-0.5,8.002
47621.234612,4.5,f,2,6,0,-0.5,8.002
49208.414789,4.5,f,2,7,0,-0.5,8.002
50425.167433,4.5,f,2,8,0,-0.5,8.002
36102.147959,5.5,f,2,1,0,0.5,8.002
38860.028443,5.5,f,2,2,0,0.5,8.002
41416.692541,5.5,f,2,3,0,0.5,8.002
43763.903974,5.5,f,2,4,0,0.5,8.002
45886.807931,5.5,f,2,5,0,0.5,8.002
47759.786867,5.5,f,2,6,0,0.5,8.002
49326.005689,5.5,f,2,7,0,0.5,8.002
50521.235702,5.5,f,2,8,0,0.5,8.002
35911.631155,5.5,e,2,1,0,-0.5,8.002
38679.564073,5.5,e,2,2,0,-0.5,8.002
41246.661007,5.5,e,2,3,0,-0.5,8.002
43605.050622,5.5,e,2,4,0,-0.5,8.002
45740.394116,5.5,e,2,5,0,-0.5,8.002
47621.203513,5.5,e,2,6,0,-0.5,8.002
49209.286193,5.5,e,2,7,0,-0.5,8.002
50425.848688,5.5,e,2,8,0,-0.5,8.002
36103.521493,6.5,e,2,1,0,0.5,8.002
38861.343378,6.5,e,2,2,0,0.5,8.002
41418.016015,6.5,e,2,3,0,0.5,8.002
43765.216081,6.5,e,2,4,0,0.5,8.002
45887.927971,6.5,e,2,5,0,0.5,8.002
47760.591828,6.5,e,2,6,0,0.5,8.002
49326.762306,6.5,e,2,7,0,0.5,8.002
50521.800427,6.5,e,2,8,0,0.5,8.002
36325.054796,6.5,f,2,1,0,-0.5,8.002
39071.147134,6.5,f,2,2,0,-0.5,8.002
41615.757408,6.5,f,2,3,0,-0.5,8.002
43950.037141,6.5,f,2,4,0,-0.5,8.002
46058.382132,6.5,f,2,5,0,-0.5,8.002
47915.04359,6.5,f,2,6,0,-0.5,8.002
49467.721127,6.5,f,2,7,0,-0.5,8.002
50631.365686,6.5,f,2,8,0,-0.5,8.002
36578.847705,7.5,f,2,1,0,0.5,8.002
39311.464534,7.5,f,2,2,0,0.5,8.002
41842.206025,7.5,f,2,3,0,0.5,8.002
44160.648702,7.5,f,2,4,0,0.5,8.002
46255.881789,7.5,f,2,5,0,0.5,8.002
48091.521992,7.5,f,2,6,0,0.5,8.002
49618.177777,7.5,f,2,7,0,0.5,8.002
50754.594716,7.5,f,2,8,0,0.5,8.002
36326.635544,7.5,e,2,1,0,-0.5,8.002
39072.660014,7.5,e,2,2,0,-0.5,8.002
41617.193208,7.5,e,2,3,0,-0.5,8.002
43951.760107,7.5,e,2,4,0,-0.5,8.002
46049.659692,7.5,e,2,5,0,-0.5,8.002
47916.185915,7.5,e,2,6,0,-0.5,8.002
49467.122183,7.5,e,2,7,0,-0.5,8.002
50632.21331,7.5,e,2,8,0,-0.5,8.002
36580.633916,8.5,e,2,1,0,0.5,8.002
39313.173854,8.5,e,2,2,0,0.5,8.002
41843.827434,8.5,e,2,3,0,0.5,8.002
44163.605246,8.5,e,2,4,0,0.5,8.002
46257.242439,8.5,e,2,5,0,0.5,8.002
48092.544641,8.5,e,2,6,0,0.5,8.002
49619.303848,8.5,e,2,7,0,0.5,8.002
50755.461696,8.5,e,2,8,0,0.5,8.002
36863.140584,8.5,f,2,1,0,-0.5,8.002
39580.592403,8.5,f,2,2,0,-0.5,8.002
42095.607909,8.5,f,2,3,0,-0.5,8.002
44399.785421,8.5,f,2,4,0,-0.5,8.002
46472.780728,8.5,f,2,5,0,-0.5,8.002
48290.968752,8.5,f,2,6,0,-0.5,8.002
49789.277416,8.5,f,2,7,0,-0.5,8.002
50889.181719,8.5,f,2,8,0,-0.5,8.002
37177.500953,9.5,f,2,1,0,0.5,8.002
39878.096844,9.5,f,2,2,0,0.5,8.002
42375.667897,9.5,f,2,3,0,0.5,8.002
44649.510835,9.5,f,2,4,0,0.5,8.002
44661.259763,9.5,f,2,5,0,0.5,8.002
46716.66423,9.5,f,2,6,0,0.5,8.002
48508.139871,9.5,f,2,7,0,0.5,8.002
49971.000039,9.5,f,2,8,0,0.5,8.002
36865.130277,9.5,e,2,1,0,-0.5,8.002
39582.496026,9.5,e,2,2,0,-0.5,8.002
42097.484487,9.5,e,2,3,0,-0.5,8.002
44401.214225,9.5,e,2,4,0,-0.5,8.002
46470.448491,9.5,e,2,5,0,-0.5,8.002
48292.300922,9.5,e,2,6,0,-0.5,8.002
49790.5306,9.5,e,2,7,0,-0.5,8.002
50891.018166,9.5,e,2,8,0,-0.5,8.002
37179.691918,10.5,e,2,1,0,0.5,8.002
39880.193792,10.5,e,2,2,0,0.5,8.002
42377.354715,10.5,e,2,3,0,0.5,8.002
44663.287481,10.5,e,2,4,0,0.5,8.002
46718.298367,10.5,e,2,5,0,0.5,8.002
48509.607413,10.5,e,2,6,0,0.5,8.002
49971.832151,10.5,e,2,7,0,0.5,8.002
49984.733419,10.5,e,2,8,0,0.5,8.002
37521.450574,10.5,f,2,1,0,-0.5,8.002
40203.491711,10.5,f,2,2,0,-0.5,8.002
42681.96857,10.5,f,2,3,0,-0.5,8.002
44946.751614,10.5,f,2,4,0,-0.5,8.002
46968.544926,10.5,f,2,5,0,-0.5,8.002
46978.552362,10.5,f,2,6,0,-0.5,8.002
48746.569015,10.5,f,2,7,0,-0.5,8.002
50181.181643,10.5,f,2,8,0,-0.5,8.002
37894.466087,11.5,f,2,1,0,0.5,8.002
40556.253813,11.5,f,2,2,0,0.5,8.002
43013.691461,11.5,f,2,3,0,0.5,8.002
45256.819973,11.5,f,2,4,0,0.5,8.002
47264.578408,11.5,f,2,5,0,0.5,8.002
49000.764256,11.5,f,2,6,0,0.5,8.002
50397.926078,11.5,f,2,7,0,0.5,8.002
37523.840376,11.5,e,2,1,0,-0.5,8.002
40205.77783,11.5,e,2,2,0,-0.5,8.002
42684.118552,11.5,e,2,3,0,-0.5,8.002
44948.839468,11.5,e,2,4,0,-0.5,8.002
46966.790294,11.5,e,2,5,0,-0.5,8.002
46982.754004,11.5,e,2,6,0,-0.5,8.002
48747.709243,11.5,e,2,7,0,-0.5,8.002
50182.634092,11.5,e,2,8,0,-0.5,8.002
37897.052064,12.5,e,2,1,0,0.5,8.002
40558.725905,12.5,e,2,2,0,0.5,8.002
43016.112247,12.5,e,2,3,0,0.5,8.002
45258.838792,12.5,e,2,4,0,0.5,8.002
47266.594289,12.5,e,2,5,0,0.5,8.002
